0.000000,0.000000,-10.975451,34.511454,0.000360,23.854842
0.000000,0.000000,-10.802446,34.512013,0.000359,23.871648
0.000000,0.000000,-13.579598,34.507877,0.000370,23.890000
0.000000,0.000000,-14.326057,34.511901,0.000373,23.921664
0.000000,0.000000,-13.991965,34.514025,0.000371,23.934575
0.000000,0.000000,-15.250288,34.508101,0.000376,23.945216
0.000000,0.000000,-15.041375,34.508436,0.000375,23.954235
0.000000,0.000000,-16.465860,34.514583,0.000381,23.962377
0.000000,0.000000,-16.723291,34.604222,0.000382,23.960357
0.000000,0.000000,-17.817605,34.603105,0.000386,23.962757
0.000000,0.000000,-18.353613,34.602546,0.000388,23.944527
0.000000,0.000000,-18.502936,34.514472,0.000389,23.949193
0.000000,0.000000,-17.737177,34.514472,0.000386,23.949378
0.000000,1.000000,-17.802688,34.507095,0.000386,23.939939
0.000000,1.000000,-17.327194,34.505865,0.000384,23.960149
0.000000,1.000000,8.230409,34.604781,0.000285,23.948326
0.000000,1.000000,27.367835,34.508101,0.000211,23.943835
0.000000,1.000000,28.918344,34.512236,0.000205,23.962551
0.000000,1.000000,28.688363,34.507542,0.000206,23.951787
0.000000,2.000000,29.267506,34.505865,0.000203,23.950265
0.000000,2.000000,28.624005,34.514472,0.000206,23.955720
0.000000,2.000000,28.683903,34.509889,0.000206,23.956420
0.000000,2.000000,29.979825,34.506536,0.000201,23.949169
0.000000,2.000000,4.049378,34.506536,0.000301,23.953465
0.000000,2.000000,-8.603130,34.506424,0.000350,23.932916
0.000000,2.000000,-7.705810,34.508771,0.000347,23.928251
0.000000,3.000000,-9.147134,34.511677,0.000352,23.920800
0.000000,3.000000,-10.038302,34.514248,0.000356,23.920508
0.000000,3.000000,-9.703826,34.511901,0.000355,23.909151
0.000000,3.000000,-9.361353,34.511342,0.000353,23.907615
0.000000,3.000000,-9.189732,34.507430,0.000353,23.907893
0.000000,3.000000,-3.584447,34.511901,0.000331,23.917920
0.000000,4.000000,-0.171790,34.505865,0.000318,23.922765
0.000000,4.000000,0.335845,34.510895,0.000316,23.923790
0.000000,4.000000,-0.802758,34.513913,0.000320,23.939918
0.000000,4.000000,0.694927,34.511677,0.000314,23.953373
0.000000,4.000000,-0.037076,34.510895,0.000317,23.955840
0.000000,4.000000,0.884848,34.506536,0.000314,23.962552
0.000000,5.000000,0.428038,34.601987,0.000315,23.970738
0.000000,5.000000,2.416672,34.514583,0.000308,23.980677
0.000000,5.000000,4.951926,34.509777,0.000298,23.984457
0.000000,5.000000,4.598227,34.604110,0.000299,23.975618
0.000000,5.000000,5.456408,34.507095,0.000296,23.961015
0.000000,5.000000,5.495853,34.601316,0.000296,23.969943
0.000000,5.000000,4.973686,34.509554,0.000298,23.974578
0.000000,6.000000,8.522210,34.602434,0.000284,23.961899
0.000000,6.000000,7.610743,34.600757,0.000287,23.961485
0.000000,6.000000,11.107674,34.694979,0.000274,23.940905
0.000000,6.000000,10.350834,34.599751,0.000277,23.933323
0.000000,6.000000,10.910832,34.604781,0.000275,23.936813
0.000000,6.000000,11.486670,34.595281,0.000272,23.942735
0.000000,7.000000,13.585259,34.601428,0.000264,23.945867
0.000000,7.000000,14.097815,34.604781,0.000262,23.950768
0.000000,7.000000,13.696905,34.687267,0.000264,23.952237
0.000000,7.000000,14.035302,34.597293,0.000263,23.960396
0.000000,7.000000,13.387264,34.596287,0.000265,23.956531
0.000000,7.000000,13.660612,34.510895,0.000264,23.947976
0.000000,7.000000,13.229484,34.600981,0.000266,23.950232
0.000000,8.000000,13.613631,34.508213,0.000264,23.955555
0.000000,8.000000,13.369810,34.511901,0.000265,23.948821
0.000000,8.000000,14.574078,34.514472,0.000260,23.965713
0.000000,8.000000,15.345988,34.509777,0.000257,23.971223
0.000000,8.000000,16.501969,34.507877,0.000253,23.970353
0.000000,8.000000,15.849548,34.600422,0.000255,23.958946
0.000000,9.000000,14.789220,34.595281,0.000260,23.949734
0.000000,9.000000,13.702441,34.512795,0.000264,23.943199
0.000000,9.000000,13.618706,34.605452,0.000264,23.945444
0.000000,9.000000,12.685710,34.513913,0.000268,23.941894
0.000000,9.000000,14.392231,34.602546,0.000261,23.938303
0.000000,9.000000,15.424032,34.595504,0.000257,23.927276
0.000000,10.000000,15.733442,34.512236,0.000256,23.925055
0.000000,10.000000,15.728675,34.595951,0.000256,23.932124
0.000000,10.000000,15.217426,34.595616,0.000258,23.931704
0.000000,10.000000,15.565820,34.599751,0.000257,23.934407
0.000000,10.000000,15.382896,34.604222,0.000257,23.932616
0.000000,10.000000,15.700610,34.688273,0.000256,23.934975
0.000000,10.000000,16.150500,34.602434,0.000254,23.939468
0.000000,11.000000,15.863004,34.596398,0.000255,23.936474
0.000000,11.000000,16.168261,34.597628,0.000254,23.944037
0.000000,11.000000,17.278723,34.603328,0.000250,23.947489
0.000000,11.000000,17.501938,34.685255,0.000249,23.935188
0.000000,11.000000,18.474764,34.600757,0.000245,23.942152
0.000000,11.000000,16.834446,34.601987,0.000252,23.948881
0.000000,12.000000,17.412513,34.599304,0.000249,23.958743
0.000000,12.000000,17.392368,34.604222,0.000250,23.955654
0.000000,12.000000,16.775855,34.599304,0.000252,23.977148
0.000000,12.000000,17.483176,34.602769,0.000249,23.990992
0.000000,12.000000,16.021169,34.603440,0.000255,23.992717
0.000000,12.000000,16.000946,34.604222,0.000255,23.998136
0.000000,12.000000,16.001331,34.605452,0.000255,23.991820
0.000000,13.000000,16.365564,34.600310,0.000253,23.993729
0.000000,13.000000,15.797493,34.602546,0.000256,23.991256
0.000000,13.000000,16.092216,34.602434,0.000255,23.978315
0.000000,13.000000,16.469213,34.595504,0.000253,23.977614
0.000000,13.000000,14.585843,34.509554,0.000260,23.976989
0.000000,13.000000,15.353831,34.513466,0.000257,23.986806
0.000000,14.000000,16.594161,34.604110,0.000253,23.999533
0.000000,14.000000,16.276755,34.598298,0.000254,23.997435
0.000000,14.000000,16.673436,34.513466,0.000252,24.003284
0.000000,14.000000,17.034824,34.604781,0.000251,23.992294
0.000000,14.000000,16.014864,34.605452,0.000255,24.006097
0.000000,14.000000,15.953351,34.596957,0.000255,24.017602
0.000000,15.000000,15.724754,34.604110,0.000256,24.003986
0.000000,15.000000,16.352723,34.600310,0.000254,24.004131
0.000000,15.000000,16.293440,34.604110,0.000254,24.006922
0.000000,15.000000,15.473089,34.603105,0.000257,24.014896
0.000000,15.000000,16.944093,34.596957,0.000251,24.022226
0.000000,15.000000,15.566050,34.514472,0.000257,24.027386
0.000000,15.000000,14.959226,34.595504,0.000259,24.025192
0.000000,16.000000,15.948430,34.595281,0.000255,24.030657
0.000000,16.000000,17.267497,34.596175,0.000250,24.031065
