Voltage,Time,Time (UTC)
0.8365953830947368,6.556640625,1612308250273706625
0.974641574263158,6.5576171875,1612308250274683187
1.0945872342105265,6.55859375,1612308250275659750
1.1919665113473685,6.5595703125,1612308250276636312
1.2709686115894738,6.560546875,1612308250277612875
1.3260211006526317,6.5615234375,1612308250278589437
1.3595347479789475,6.5625,1612308250279566000
1.3720628449157897,6.5634765625,1612308250280542562
1.3555036253052632,6.564453125,1612308250281519125
1.3161013772105263,6.5654296875,1612308250282495687
1.2532632884736843,6.56640625,1612308250283472250
1.166238463694737,6.5673828125,1612308250284448812
1.0621801695789475,6.568359375,1612308250285425375
0.9373339291263159,6.5693359375,1612308250286401937
0.7993667795789474,6.5703125,1612308250287378500
0.6480020752631579,6.5712890625,1612308250288355062
0.4790506102631579,6.572265625,1612308250289331625
0.30800454230526314,6.5732421875,1612308250290308187
0.12869862494736842,6.57421875,1612308250291284750
-0.05416416535789474,6.5751953125,1612308250292261312
-0.23062458435789474,6.576171875,1612308250293237875
-0.4070059617368421,6.5771484375,1612308250294214437
-0.5717682208210526,6.578125,1612308250295191000
-0.7296933796842104,6.5791015625,1612308250296167562
-0.8777778567263159,6.580078125,1612308250297144125
-1.0057067204,6.5810546875,1612308250298120687
-1.1213050911894737,6.58203125,1612308250299097250
-1.2131909756631578,6.5830078125,1612308250300073812
-1.2817200611157895,6.583984375,1612308250301050375
-1.3302911372526316,6.5849609375,1612308250302026937
-1.3532132073578946,6.5859375,1612308250303003500
-1.356256309768421,6.5869140625,1612308250303980062
-1.3366539877473684,6.587890625,1612308250304956625
-1.2928254088736841,6.5888671875,1612308250305933187
-1.2248100939578948,6.58984375,1612308250306909750
-1.1327661262421052,6.5908203125,1612308250307886312
-1.0216336070421053,6.591796875,1612308250308862875
-0.8933490560736843,6.5927734375,1612308250309839437
-0.7518250335789474,6.59375,1612308250310816000
-0.5975357892842106,6.5947265625,1612308250311792562
-0.43107413534736844,6.595703125,1612308250312769125
-0.25809154767368425,6.5966796875,1612308250313745687
-0.07846946383157896,6.59765625,1612308250314722250
0.10340530621052632,6.5986328125,1612308250315698812
0.2816046408736842,6.599609375,1612308250316675375
0.45490339503157895,6.6005859375,1612308250317651937
0.6165435100842105,6.6015625,1612308250318628500
0.7680267768315789,6.6025390625,1612308250319605062
0.906586738536842,6.603515625,1612308250320581625
1.0290617303578948,6.6044921875,1612308250321558187
1.1375463552526317,6.60546875,1612308250322534750
1.2229903476105264,6.6064453125,1612308250323511312
1.2867374149894737,6.607421875,1612308250324487875
1.3278390579368422,6.6083984375,1612308250325464437
1.3410390086526316,6.609375,1612308250326441000
1.3329767633052632,6.6103515625,1612308250327417562
1.302664301631579,6.611328125,1612308250328394125
1.2499435403894739,6.6123046875,1612308250329370687
1.1786479982,6.61328125,1612308250330347250
1.0822567413263158,6.6142578125,1612308250331323812
0.9636547889368421,6.615234375,1612308250332300375
0.8318133650210526,6.6162109375,1612308250333276937
0.6813576393473684,6.6171875,1612308250334253500
0.520982190231579,6.6181640625,1612308250335230062
0.3566941808736842,6.619140625,1612308250336206625
0.18331638509473686,6.6201171875,1612308250337183187
0.009622422831578943,6.62109375,1612308250338159750
-0.16802362048421055,6.6220703125,1612308250339136312
-0.3456301429894737,6.623046875,1612308250340112875
-0.5152139409578947,6.6240234375,1612308250341089437
-0.6764588479052631,6.625,1612308250342066000
-0.821105014431579,6.6259765625,1612308250343042562
-0.9520374597052632,6.626953125,1612308250344019125
-1.064513686463158,6.6279296875,1612308250344995687
-1.1592055484842105,6.62890625,1612308250345972250
-1.2368244203578946,6.6298828125,1612308250346948812
-1.2923906799578948,6.630859375,1612308250347925375
-1.3293426378,6.6318359375,1612308250348901937
-1.3365354253157895,6.6328125,1612308250349878500
-1.3202923721894737,6.6337890625,1612308250350855062
-1.2824709565157895,6.634765625,1612308250351831625
-1.217340660768421,6.6357421875,1612308250352808187
-1.1377852691789474,6.63671875,1612308250353784750
-1.0394970134,6.6376953125,1612308250354761312
-0.9201836864210526,6.638671875,1612308250355737875
-0.7838368901052633,6.6396484375,1612308250356714437
-0.6328673938947369,6.640625,1612308250357691000
-0.47087159154736846,6.6416015625,1612308250358667562
-0.2995488779157895,6.642578125,1612308250359644125
-0.1256177907894737,6.6435546875,1612308250360620687
0.050012691189473685,6.64453125,1612308250361597250
0.22358809102105262,6.6455078125,1612308250362573812
0.39281620169473686,6.646484375,1612308250363550375
0.5594754596842106,6.6474609375,1612308250364526937
0.7145155993789474,6.6484375,1612308250365503500
0.857146204568421,6.6494140625,1612308250366480062
0.9855493179684212,6.650390625,1612308250367456625
1.0910698820736844,6.6513671875,1612308250368433187
1.1775809363157896,6.65234375,1612308250369409750
1.243699252326316,6.6533203125,1612308250370386312
1.2880811225473685,6.654296875,1612308250371362875
1.3139672534421054,6.6552734375,1612308250372339437
1.314678628031579,6.65625,1612308250373316000
1.2934164319684212,6.6572265625,1612308250374292562
1.2485207912105265,6.658203125,1612308250375269125
1.1760396247052631,6.6591796875,1612308250376245687
1.0855369686,6.66015625,1612308250377222250
0.9738511580526317,6.6611328125,1612308250378198812
0.8487677927368422,6.662109375,1612308250379175375
0.7128952461473685,6.6630859375,1612308250380151937
0.5603053967052631,6.6640625,1612308250381128500
0.4004832389368421,6.6650390625,1612308250382105062
0.22829106747368422,6.666015625,1612308250383081625
0.05230489819999999,6.6669921875,1612308250384058187
-0.12127050163157896,6.66796875,1612308250385034750
-0.2958734425368421,6.6689453125,1612308250386011312
-0.4585806194736842,6.669921875,1612308250386987875
-0.6155572788842105,6.6708984375,1612308250387964437
-0.7622585275578948,6.671875,1612308250388941000
-0.8950879717368421,6.6728515625,1612308250389917562
-1.0178000884210527,6.673828125,1612308250390894125
-1.1166811563578947,6.6748046875,1612308250391870687
-1.1982916300947368,6.67578125,1612308250392847250
-1.2570590753473685,6.6767578125,1612308250393823812
-1.2892685359263159,6.677734375,1612308250394800375
-1.303930756631579,6.6787109375,1612308250395776937
-1.2940900748105264,6.6796875,1612308250396753500
-1.2655560496105263,6.6806640625,1612308250397730062
-1.2131909756631578,6.681640625,1612308250398706625
-1.1379828732315789,6.6826171875,1612308250399683187
-1.0449113644421053,6.68359375,1612308250400659750
-0.9285225774421053,6.6845703125,1612308250401636312
-0.7992895270210527,6.685546875,1612308250402612875
-0.6557894639999999,6.6865234375,1612308250403589437
-0.5032391353684211,6.6875,1612308250404566000
-0.3436541024631579,6.6884765625,1612308250405542562
-0.17403078368421054,6.689453125,1612308250406519125
-0.0025895076210526377,6.6904296875,1612308250407495687
0.17205295409473684,6.69140625,1612308250408472250
0.34124154395789474,6.6923828125,1612308250409448812
0.5028026173894737,6.693359375,1612308250410425375
0.6553529460210525,6.6943359375,1612308250411401937
0.7924506377368421,6.6953125,1612308250412378500
0.9199842933052631,6.6962890625,1612308250413355062
1.031828187094737,6.697265625,1612308250414331625
1.1254134664210527,6.6982421875,1612308250415308187
1.2005030064210527,6.69921875,1612308250416284750
1.2508920398421053,6.7001953125,1612308250417261312
1.2801769604421054,6.701171875,1612308250418237875
1.2840895206842107,6.7021484375,1612308250419214437
1.2637758240736843,6.703125,1612308250420191000
1.2275352408210527,6.7041015625,1612308250421167562
1.1672264839578947,6.705078125,1612308250422144125
1.0878686964210527,6.7060546875,1612308250423120687
0.9917936060315791,6.70703125,1612308250424097250
0.8694766974526316,6.7080078125,1612308250425073812
0.7343155254526317,6.708984375,1612308250426050375
0.588325651368421,6.7099609375,1612308250427026937
0.43115138790526314,6.7109375,1612308250428003500
0.27093402203157896,6.7119140625,1612308250428980062
0.10320770215789474,6.712890625,1612308250429956625
-0.062582098,6.7138671875,1612308250430933187
-0.2305455427368421,6.71484375,1612308250431909750
-0.40072215286315793,6.7158203125,1612308250432886312
-0.5569874376842106,6.716796875,1612308250433862875
-0.7068898720105263,6.7177734375,1612308250434839437
-0.8411420653684212,6.71875,1612308250435816000
-0.9564637904842106,6.7197265625,1612308250436792562
-1.0590993354210525,6.720703125,1612308250437769125
-1.1408283715894736,6.7216796875,1612308250438745687
-1.2066305211157895,6.72265625,1612308250439722250
-1.251644724305263,6.7236328125,1612308250440698812
-1.2744877527894736,6.724609375,1612308250441675375
-1.2755943354842105,6.7255859375,1612308250442651937
-1.2488387467578947,6.7265625,1612308250443628500
-1.2027574816842106,6.7275390625,1612308250444605062
-1.1342679170421053,6.728515625,1612308250445581625
-1.0463736344315788,6.7294921875,1612308250446558187
-0.946267421368421,6.73046875,1612308250447534750
-0.8265193654736842,6.7314453125,1612308250448511312
-0.6926623802210528,6.732421875,1612308250449487875
-0.5460006523578949,6.7333984375,1612308250450464437
-0.3862180154,6.734375,1612308250451441000
-0.22157431874736844,6.7353515625,1612308250452417562
-0.05416416535789474,6.736328125,1612308250453394125
0.11277173830526316,6.7373046875,1612308250454370687
0.2777316014421053,6.73828125,1612308250455347250
0.4376723216421053,6.7392578125,1612308250456323812
0.5898274421684211,6.740234375,1612308250457300375
0.7331299011368422,6.7412109375,1612308250458276937
0.8646156377578949,6.7421875,1612308250459253500
0.9802140085473685,6.7431640625,1612308250460230062
1.077395681631579,6.744140625,1612308250461206625
1.1539079708105264,6.7451171875,1612308250462183187
1.2078538771789475,6.74609375,1612308250463159750
1.2450034390736844,6.7470703125,1612308250464136312
1.2600213470736843,6.748046875,1612308250465112875
1.2516824560526316,6.7490234375,1612308250466089437
1.2251639921894737,6.75,1612308250467066000
1.172127064463158,6.7509765625,1612308250468042562
1.0968794412210527,6.751953125,1612308250469019125
1.002306141631579,6.7529296875,1612308250469995687
0.89105506,6.75390625,1612308250470972250
0.7676710895368422,6.7548828125,1612308250471948812
0.6277674202736843,6.755859375,1612308250472925375
0.47829971486315787,6.7568359375,1612308250473901937
0.3223901173368421,6.7578125,1612308250474878500
0.1567188796105263,6.7587890625,1612308250475855062
-0.0132601264631579,6.759765625,1612308250476831625
-0.1801960301263158,6.7607421875,1612308250477808187
-0.3432984151684211,6.76171875,1612308250478784750
-0.49940561674736844,6.7626953125,1612308250479761312
-0.6466601567684211,6.763671875,1612308250480737875
-0.7842320982105264,6.7646484375,1612308250481714437
-0.906707090031579,6.765625,1612308250482691000
-1.015705485463158,6.7666015625,1612308250483667562
-1.1062871831894736,6.767578125,1612308250484644125
-1.174144414863158,6.7685546875,1612308250485620687
-1.2223202828947368,6.76953125,1612308250486597250
-1.2489177883789473,6.7705078125,1612308250487573812
-1.2528303486210526,6.771484375,1612308250488550375
-1.2371405868421053,6.7724609375,1612308250489526937
-1.1995958168421053,6.7734375,1612308250490503500
-1.1405912467263157,6.7744140625,1612308250491480062
-1.0628142916105263,6.775390625,1612308250492456625
-0.9624709536842107,6.7763671875,1612308250493433187
-0.8464773747894736,6.77734375,1612308250494409750
-0.7168491162631578,6.7783203125,1612308250495386312
-0.5735071364842106,6.779296875,1612308250496362875
-0.4229723691894737,6.7802734375,1612308250497339437
-0.2646124814105263,6.78125,1612308250498316000
-0.10151009636842107,6.7822265625,1612308250499292562
0.06301503785263157,6.783203125,1612308250500269125
0.22761921369473684,6.7841796875,1612308250501245687
0.3879156211894737,6.78515625,1612308250502222250
