0.000000,1041.989851,-12.000000,-0.000936,0.579683
0.000000,1042.240585,-12.000000,-0.000936,0.581503
0.000000,1042.498261,-12.000000,-0.000936,0.580451
0.000000,1042.745841,-12.000000,-0.000936,0.580058
0.000000,1042.994395,-12.000000,-0.000936,0.578687
0.000000,1043.245088,-12.000000,-0.000936,0.580407
0.000000,1043.494799,-12.000000,-0.000936,0.579705
0.000000,1043.746055,-12.000000,-0.000936,0.579477
0.000000,1043.994615,-12.000000,-0.000936,0.580857
0.000000,1044.245381,-12.000000,-0.000936,0.580030
0.000000,1044.493972,-12.000000,-0.000936,0.580374
0.000000,1044.744819,-12.000000,-0.000936,0.579197
0.000000,1044.995525,-12.000000,-0.000936,0.578502
0.000000,1045.243834,-12.000000,-0.000936,0.579781
0.000000,1045.495395,-12.000000,-0.000936,0.579934
0.000000,1045.744218,-12.000000,-0.000936,0.580314
0.000000,1045.996730,-12.000000,-0.000936,0.579048
0.000000,1046.245205,-12.000000,-0.000936,0.580258
0.000000,1046.493827,-12.000000,-0.000936,0.578687
0.000000,1046.744339,-12.000000,-0.000936,0.580558
0.000000,1046.994989,-12.000000,-0.000936,0.578786
0.000000,1047.244627,-12.000000,-0.000936,0.580016
0.000000,1047.495114,-12.000000,-0.000936,0.578757
0.000000,1047.745493,-12.000000,-0.000936,0.579730
0.000000,1047.994385,-12.000000,-0.000936,0.579994
0.000000,1048.245271,-12.000000,-0.000936,0.579814
0.000000,1048.494035,-12.000000,-0.000936,0.580373
0.000000,1048.744585,-12.000000,-0.000936,0.580263
0.000000,1048.995218,-12.000000,-0.000936,0.580959
0.000000,1049.243901,-12.000000,-0.000936,0.580553
0.000000,1049.494453,-12.000000,-0.000936,0.580829
0.000000,1049.745234,-12.000000,-0.000936,0.579330
0.000000,1049.994866,-12.000000,-0.000936,0.578445
0.000000,1050.245699,-12.000000,-0.000936,0.578995
0.000000,1050.495336,-12.000000,-0.000936,0.580096
0.000000,1050.744266,-12.000000,-0.000936,0.580473
0.000000,1050.996656,-12.000000,-0.000936,0.580798
0.000000,1051.245262,-12.000000,-0.000936,0.578387
0.000000,1051.493760,-12.000000,-0.000936,0.580695
0.000000,1051.744428,-12.000000,-0.000936,0.580151
0.000000,1051.995097,-12.000000,-0.000936,0.580828
